loan_id,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,inquiries_last_12m,total_credit_limit,total_credit_utilized,num_historical_failed_to_pay,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,grade,loan_status,risk_level,credit_utilization_ratio
9071,0,MI,Mortgage,110000.0,Source Verified,11.63,0,0,234777.0,40770.0,0,0,Credit Card,20000,36,11.98,B,Current,Medium Risk,0.17365414840465634
9072,10,CA,Mortgage,60000.0,Verified,7.6,0,1,506509.0,14097.0,0,0,Debt Consolidation,2200,36,6.08,A,Current,Medium Risk,0.027831687097366484
9073,1,VA,Mortgage,165000.0,Source Verified,16.6,0,4,118593.0,82468.0,0,0,Debt Consolidation,35000,60,19.03,D,Current,Medium Risk,0.6953867428937627
9074,10,NV,Mortgage,150000.0,Not Verified,9.73,2,0,67591.0,17738.0,0,0,Debt Consolidation,17500,60,24.85,E,Current,Medium Risk,0.2624313887943661
9075,7,MS,Mortgage,104176.66,Not Verified,13.39,0,4,236721.0,41426.0,1,1,Debt Consolidation,3500,36,14.08,C,Current,Medium Risk,0.1749992607330993
9076,2,MA,Rent,170000.0,Verified,8.51,1,1,79976.0,52544.0,0,0,Other,12000,36,20.39,D,Current,Medium Risk,0.6569970991297389
9077,2,FL,Rent,70000.0,Source Verified,8.02,0,1,40100.0,19766.0,0,0,Debt Consolidation,20000,36,10.42,B,Current,Medium Risk,0.49291770573566085
9078,3,CA,Mortgage,170000.0,Source Verified,6.49,1,5,591484.375,107632.0,0,0,Credit Card,40000,36,10.41,B,Current,Medium Risk,0.18196930392286356
9079,3,IL,Own,20600.0,Source Verified,25.23,0,4,78128.0,13282.0,0,0,House,25000,36,7.96,A,Current,Medium Risk,0.17000307188203972
9080,6,IL,Mortgage,60000.0,Verified,33.9,0,1,139146.0,38446.0,0,0,Debt Consolidation,35000,60,19.03,D,Current,Medium Risk,0.27629971396949965
9081,10,TX,Mortgage,101000.0,Verified,15.8,3,2,248423.0,35705.0,0,0,Home Improvement,25000,60,19.42,D,Current,Medium Risk,0.1437266275666907
9082,5,TX,Mortgage,93000.0,Source Verified,13.2,0,2,212961.0,25055.0,0,0,Vacation,3000,36,9.93,B,Current,Medium Risk,0.11765064964946634
9083,6,NH,Rent,42000.0,Not Verified,14.6,0,0,44700.0,24059.0,0,0,Credit Card,10000,36,13.58,C,Current,Medium Risk,0.5382326621923937
9084,6,NY,Rent,45576.0,Source Verified,4.29,2,0,19200.0,6773.0,0,0,Debt Consolidation,20000,36,10.9,B,Current,Medium Risk,0.3527604166666667
9085,10,VA,Mortgage,110000.0,Verified,31.89,0,1,220975.0,115250.0,0,0,Credit Card,37025,36,7.96,A,Current,Medium Risk,0.5215522117886638
9086,10,MO,Mortgage,95000.0,Source Verified,30.13,0,3,426809.0,123135.0,0,0,Debt Consolidation,14900,60,10.42,B,Current,Medium Risk,0.28850141398142964
9087,10,CA,Rent,85000.0,Verified,21.5,0,3,85094.0,65340.0,1,1,Debt Consolidation,21075,36,20.0,D,Current,Medium Risk,0.7678567231532188
9088,8,TN,Mortgage,28000.0,Source Verified,31.76,0,0,43239.0,28809.0,1,1,Medical,20000,60,19.03,D,Current,Medium Risk,0.6662735030874904
9089,10,CA,Rent,90540.0,Source Verified,15.92,0,2,41593.0,28263.0,1,1,Debt Consolidation,20000,36,14.07,C,Current,Medium Risk,0.6795133796552304
9090,10,UT,Mortgage,57000.0,Source Verified,15.47,0,0,202500.0,32797.0,0,0,Car,5000,36,6.08,A,Current,Medium Risk,0.1619604938271605
9091,10,FL,Mortgage,68000.0,Source Verified,17.1,0,2,350947.0,25447.0,1,1,Credit Card,10000,36,7.97,A,Current,Medium Risk,0.07250952423015442
9092,1,CA,Rent,40000.0,Verified,19.44,0,1,29939.0,12499.0,0,0,Debt Consolidation,25000,60,23.88,E,Current,Medium Risk,0.41748221383479744
9093,10,IN,Mortgage,100000.0,Source Verified,11.95,0,0,231686.0,64495.0,0,0,Debt Consolidation,18000,36,10.42,B,Current,Medium Risk,0.27837245237088126
9094,10,IN,Rent,40000.0,Not Verified,19.29,0,5,198918.0,11908.0,1,1,Credit Card,12000,36,7.35,A,Current,Medium Risk,0.05986386350154335
9095,8,NV,Mortgage,38000.0,Not Verified,19.71,0,0,124814.0,11171.0,1,1,Major Purchase,5000,36,14.08,C,Current,Medium Risk,0.08950117775249572
9096,2,FL,Own,43000.0,Not Verified,14.23,0,2,53661.0,49538.0,0,0,Debt Consolidation,4800,36,7.35,A,Current,Medium Risk,0.9231658001155402
9097,10,CT,Mortgage,45000.0,Not Verified,37.49,0,2,195191.0,44537.0,0,0,Debt Consolidation,4900,36,7.35,A,Current,Medium Risk,0.22817138085260077
9098,10,NJ,Rent,101000.0,Not Verified,11.23,0,0,105117.0,29909.0,1,1,Debt Consolidation,19000,36,13.58,C,Current,Medium Risk,0.28453057069741333
9099,4,VA,Mortgage,82000.0,Source Verified,24.53,0,2,70417.0,44603.0,1,1,Debt Consolidation,35000,36,16.02,C,Current,Medium Risk,0.6334123862135563
9100,10,VT,Mortgage,56000.0,Verified,18.95,1,3,47979.0,22951.0,0,0,Debt Consolidation,29800,60,25.81,E,Current,Medium Risk,0.47835511369557515
9101,2,NJ,Rent,30000.0,Source Verified,25.16,0,1,51000.0,44701.0,0,0,Moving,5000,36,15.04,C,Fully Paid,Low Risk,0.8764901960784314
9102,10,CA,Own,170000.0,Source Verified,5.39,0,3,556504.0,47713.0,0,0,Car,35000,60,10.42,B,Current,Medium Risk,0.08573702974282306
9103,10,NC,Mortgage,103000.0,Not Verified,12.37,0,5,259559.0,50241.0,0,0,Debt Consolidation,6000,36,13.59,C,Current,Medium Risk,0.1935629278892275
9104,3,MI,Rent,51883.0,Not Verified,22.3,0,0,63881.0,41884.0,0,0,Credit Card,15000,36,14.08,C,Current,Medium Risk,0.6556566115120301
9105,3,WA,Mortgage,42000.0,Not Verified,26.71,0,0,298860.0,31825.0,0,0,Debt Consolidation,8000,36,6.72,A,Current,Medium Risk,0.10648798768654219
9106,10,CT,Mortgage,109000.0,Not Verified,15.11,0,1,289579.0,57871.0,0,0,Debt Consolidation,8000,36,20.0,D,Current,Medium Risk,0.1998452926489835
9107,0,TX,Rent,68000.0,Not Verified,13.38,0,0,54758.0,27882.0,0,0,Credit Card,18000,60,9.93,B,Current,Medium Risk,0.5091858723839439
9108,10,CA,Mortgage,170000.0,Source Verified,5.7,0,4,591484.375,56832.0,0,0,Home Improvement,35000,60,7.35,A,Current,Medium Risk,0.09608368775591071
9109,10,MI,Mortgage,78000.0,Source Verified,27.78,0,0,291354.0,72257.0,0,0,Credit Card,15000,36,10.42,B,Current,Medium Risk,0.24800414615896813
9110,1,TX,Mortgage,95000.0,Verified,28.66,2,10,307361.0,113335.0,0,0,Debt Consolidation,30000,36,11.99,B,Current,Medium Risk,0.36873578625785314
9111,3,LA,Mortgage,46422.0,Not Verified,66.18,1,0,329921.0,61656.0,0,0,Debt Consolidation,35000,36,9.93,B,Current,Medium Risk,0.18688110183953127
9112,2,CA,Rent,35000.0,Source Verified,18.42,0,0,21664.0,16739.0,0,0,Debt Consolidation,11500,36,11.99,B,Current,Medium Risk,0.7726643279172821
9113,1,CA,Rent,45000.0,Source Verified,19.97,0,1,61944.0,43667.0,0,0,Other,20000,36,10.91,B,Current,Medium Risk,0.7049431744801756
9114,10,CA,Rent,70000.0,Not Verified,19.36,0,1,67125.0,36662.0,1,1,Debt Consolidation,9000,36,7.97,A,Current,Medium Risk,0.5461750465549349
9115,1,WA,Rent,54000.0,Source Verified,25.14,0,0,74425.0,57440.0,0,0,Debt Consolidation,15000,60,10.9,B,Current,Medium Risk,0.7717836748404434
9116,3,NH,Mortgage,50000.0,Not Verified,8.57,0,0,206439.0,8197.0,0,0,Other,10000,36,6.08,A,Current,Medium Risk,0.039706644577817175
9117,0,CO,Rent,38000.0,Not Verified,15.03,0,1,22800.0,18904.0,0,0,Other,4000,36,19.42,D,Current,Medium Risk,0.8291228070175438
9118,1,NV,Mortgage,68000.0,Verified,26.12,0,3,284057.0,77766.0,0,0,Credit Card,24000,36,13.59,C,Current,Medium Risk,0.27376899706748997
9119,0,AZ,Own,55000.0,Source Verified,14.29,0,11,35900.0,16450.0,0,0,Debt Consolidation,7000,36,17.09,D,Current,Medium Risk,0.4582172701949861
9120,4,TX,Own,87000.0,Verified,18.48,0,1,26050.0,15709.0,0,0,Credit Card,8000,36,14.07,C,Current,Medium Risk,0.6030326295585413
9121,10,SC,Own,47000.0,Source Verified,26.56,0,2,82779.0,23886.0,0,0,Debt Consolidation,29975,36,20.0,D,Current,Medium Risk,0.28855144420686407
9122,4,CO,Rent,32000.0,Verified,8.66,0,1,28100.0,34150.0,0,0,Other,1200,36,19.03,D,Current,Medium Risk,1.2153024911032029
9123,10,IL,Mortgage,145000.0,Source Verified,8.47,0,1,265630.0,29299.0,0,0,Credit Card,20000,36,9.92,B,Current,Medium Risk,0.1103000414109852
9124,10,KS,Own,125000.0,Source Verified,2.22,0,0,83300.0,12760.0,0,0,Debt Consolidation,15000,36,6.07,A,Current,Medium Risk,0.1531812725090036
9125,10,NC,Mortgage,67000.0,Verified,15.48,5,1,164592.0,22029.0,0,0,Debt Consolidation,10000,36,18.45,D,Current,Medium Risk,0.1338400408282298
9126,5,CA,Rent,50000.0,Not Verified,25.99,0,1,67341.0,30126.0,0,0,Credit Card,15000,36,7.35,A,Current,Medium Risk,0.44736490399607964
9127,1,MD,Mortgage,105000.0,Not Verified,14.31,0,0,49901.0,21992.0,0,0,Debt Consolidation,20000,36,7.96,A,Current,Medium Risk,0.44071261096972003
9128,4,CA,Rent,170000.0,Not Verified,7.37,0,2,60558.0,32861.0,0,0,Debt Consolidation,30000,60,14.08,C,Current,Medium Risk,0.5426368109911159
9129,3,CA,Mortgage,130000.0,Not Verified,6.07,0,1,446200.0,24918.0,0,0,Other,8000,36,6.08,A,Current,Medium Risk,0.05584491259524877
9130,3,WA,Mortgage,50000.0,Verified,26.79,2,0,175201.0,40930.0,0,0,Credit Card,12000,36,10.42,B,Current,Medium Risk,0.23361738802860715
9131,3,IL,Mortgage,40000.0,Source Verified,22.38,0,0,192931.0,55307.0,0,0,Medical,10000,36,6.07,A,Current,Medium Risk,0.28666725409602395
9132,6,TX,Mortgage,32000.0,Source Verified,14.54,0,2,32600.0,9494.0,0,0,Credit Card,11000,36,10.91,B,Current,Medium Risk,0.29122699386503065
9133,10,CO,Rent,87600.0,Source Verified,20.01,1,7,84826.0,37976.0,0,0,Other,10000,36,9.92,B,Current,Medium Risk,0.44769292433923563
9134,10,TX,Mortgage,64000.0,Not Verified,17.96,0,3,168002.0,51898.0,0,0,Debt Consolidation,7000,36,6.08,A,Current,Medium Risk,0.3089129891310818
9135,10,FL,Rent,55000.0,Source Verified,5.87,0,0,36800.0,6660.0,0,0,Debt Consolidation,20000,60,9.43,B,Current,Medium Risk,0.18097826086956523
9136,10,OR,Rent,160000.0,Not Verified,7.37,0,0,63266.0,43937.0,0,0,Debt Consolidation,30000,36,7.35,A,Current,Medium Risk,0.6944804476338001
9137,3,CT,Rent,77400.0,Not Verified,15.13,0,2,101282.0,54874.0,0,0,Credit Card,17500,36,12.61,C,Current,Medium Risk,0.5417941983768093
9138,10,NC,Mortgage,45000.0,Verified,27.55,0,2,220400.0,42192.0,0,0,Home Improvement,16000,36,9.93,B,Current,Medium Risk,0.19143375680580763
9139,2,IN,Rent,87500.0,Source Verified,0.34,0,7,10400.0,250.0,0,0,Debt Consolidation,40000,60,15.05,C,Current,Medium Risk,0.02403846153846154
9140,5,MI,Mortgage,90000.0,Verified,22.71,0,0,255875.0,38302.0,1,1,Debt Consolidation,40000,60,13.59,C,Current,Medium Risk,0.14969027845627747
9141,0,FL,Rent,32000.0,Source Verified,11.44,1,4,17118.0,13144.0,0,0,Debt Consolidation,5000,36,20.39,D,Current,Medium Risk,0.7678467110643766
9142,3,TX,Rent,50160.0,Not Verified,29.35,0,0,67588.0,30044.0,0,0,Debt Consolidation,12000,36,11.98,B,Current,Medium Risk,0.4445167781262946
9143,10,NC,Own,30000.0,Verified,19.8,0,0,23278.0,17495.0,0,0,Home Improvement,3000,36,15.05,C,Current,Medium Risk,0.7515680041240657
9144,5,FL,Rent,33000.0,Source Verified,33.45,0,5,103857.0,87723.0,0,0,Other,4800,36,10.42,B,Current,Medium Risk,0.8446517808140038
9145,10,DE,Rent,55000.0,Source Verified,21.56,0,1,282145.0,134774.25,0,0,Other,1550,36,9.93,B,In Grace Period,High Risk,0.47767725814740647
9146,10,NJ,Own,92000.0,Verified,24.54,0,2,61500.0,48907.0,0,0,Debt Consolidation,20000,36,20.0,D,Current,Medium Risk,0.7952357723577236
9147,10,MA,Mortgage,93000.0,Source Verified,9.89,1,2,299226.0,19802.0,0,0,Debt Consolidation,16000,36,11.99,B,Current,Medium Risk,0.06617740436994111
9148,10,WA,Mortgage,43000.0,Verified,35.82,0,0,87464.0,48023.0,0,0,Debt Consolidation,26600,36,14.08,C,Current,Medium Risk,0.5490601847617306
9149,10,CA,Rent,55000.0,Not Verified,21.43,0,1,72541.0,46579.0,0,0,Credit Card,4000,36,6.71,A,Current,Medium Risk,0.6421058435918997
9150,6,FL,Rent,34000.0,Not Verified,27.89,0,0,87705.0,23715.0,0,0,Credit Card,10000,60,7.97,A,Current,Medium Risk,0.27039507439712673
9151,3,CA,Rent,80000.0,Source Verified,25.98,0,5,100280.0,69396.0,0,0,Debt Consolidation,30000,60,14.07,C,Fully Paid,Low Risk,0.6920223374551256
9152,10,FL,Mortgage,130000.0,Not Verified,18.89,0,0,591484.375,130987.0,0,0,Debt Consolidation,16000,36,5.32,A,Current,Medium Risk,0.22145470875709947
9153,10,OR,Mortgage,65000.0,Verified,27.44,0,2,405212.0,82052.0,0,0,Debt Consolidation,28000,36,17.09,D,Current,Medium Risk,0.20249153529510477
9154,3,NJ,Rent,90000.0,Not Verified,13.56,0,0,112960.0,32821.0,0,0,Debt Consolidation,20000,36,7.34,A,Current,Medium Risk,0.29055417847025494
9155,6,VA,Mortgage,21444.0,Not Verified,14.38,0,2,159040.0,4938.0,0,0,Debt Consolidation,12000,60,17.09,D,Current,Medium Risk,0.031048792756539236
9156,10,NJ,Mortgage,81000.0,Source Verified,7.3,0,2,64200.0,18330.0,1,1,Debt Consolidation,25000,60,12.62,C,Current,Medium Risk,0.28551401869158877
9157,10,MA,Mortgage,115000.0,Source Verified,15.34,3,2,479517.0,57015.0,0,0,Debt Consolidation,28000,60,28.72,F,Current,Medium Risk,0.11890089402461226
9158,2,OH,Own,50000.0,Verified,29.26,0,3,193321.0,134774.25,1,1,Debt Consolidation,12000,36,14.08,C,Current,Medium Risk,0.6971526631871343
9159,3,WV,Mortgage,90000.0,Source Verified,16.11,0,2,216949.0,44985.0,0,0,Credit Card,16550,36,7.35,A,Current,Medium Risk,0.20735288016999387
9160,10,AL,Mortgage,35000.0,Source Verified,40.12,1,6,185802.0,28824.0,0,0,Medical,17600,60,24.84,E,Current,Medium Risk,0.15513288339199793
9161,10,CA,Rent,35000.0,Source Verified,14.2,0,0,12875.0,10181.0,0,0,Debt Consolidation,24000,60,25.82,E,Current,Medium Risk,0.7907572815533981
9162,10,MD,Rent,67760.0,Not Verified,30.69,0,1,127486.0,71818.0,0,0,Debt Consolidation,5300,36,9.43,B,Fully Paid,Low Risk,0.563340288345387
9163,6,NE,Own,31280.04,Verified,1.84,0,0,52057.0,1940.0,0,0,Home Improvement,10000,60,15.05,C,Current,Medium Risk,0.03726684211537353
9164,5,ID,Mortgage,33000.0,Source Verified,33.71,1,2,261890.0,32539.0,0,0,Credit Card,11000,36,9.92,B,Current,Medium Risk,0.12424682118446675
9165,3,TN,Mortgage,54000.0,Not Verified,13.0,0,3,36346.0,18103.0,1,1,Debt Consolidation,7500,36,10.42,B,Current,Medium Risk,0.4980740659219722
9166,10,MA,Mortgage,123000.0,Source Verified,15.59,0,1,575600.0,69071.0,0,0,Debt Consolidation,15000,36,6.72,A,Current,Medium Risk,0.11999826268241835
9167,0,AZ,Mortgage,52000.0,Source Verified,14.54,0,2,343290.0,18001.0,0,0,Debt Consolidation,26275,36,9.92,B,Current,Medium Risk,0.052436715313583265
9168,6,NC,Own,24720.0,Verified,18.69,0,2,33395.0,24020.0,0,0,Credit Card,12000,36,12.62,C,Current,Medium Risk,0.7192693516993562
9169,5,TX,Mortgage,80000.0,Source Verified,24.09,1,1,120808.0,101746.0,1,0,Credit Card,16000,60,19.42,D,Current,Medium Risk,0.8422124362624992
9170,6,NV,Rent,46000.0,Source Verified,19.36,0,3,42796.0,29666.0,1,1,Debt Consolidation,10000,36,10.91,B,Current,Medium Risk,0.6931956257594167
9171,10,MO,Own,60000.0,Not Verified,19.28,0,1,128461.0,37817.0,0,0,Debt Consolidation,20000,60,18.45,D,Current,Medium Risk,0.29438506628470895
9172,10,WA,Mortgage,73000.0,Not Verified,16.99,0,1,269227.0,31117.0,0,0,Debt Consolidation,24000,36,9.44,B,Current,Medium Risk,0.11557904667808207
9173,1,VA,Mortgage,60000.0,Source Verified,24.04,0,0,134053.0,126377.0,0,0,Debt Consolidation,18000,36,5.31,A,Current,Medium Risk,0.9427390658918487
9174,4,IL,Mortgage,33000.0,Source Verified,4.69,0,2,13600.0,1804.0,0,0,Other,10000,36,7.34,A,Current,Medium Risk,0.13264705882352942
9175,0,CA,Mortgage,28000.0,Verified,15.55,0,2,16700.0,10366.0,0,0,Other,13500,60,29.69,F,Current,Medium Risk,0.6207185628742515
9176,0,OH,Rent,65000.0,Source Verified,16.77,0,1,47753.0,31838.0,0,0,Moving,1000,36,16.02,C,Current,Medium Risk,0.6667225095805499
9177,10,CA,Mortgage,92000.0,Not Verified,15.3,0,5,475399.0,94591.0,0,0,Credit Card,19000,36,6.72,A,Current,Medium Risk,0.19897181104714146
9178,8,WI,Mortgage,144000.0,Not Verified,22.37,0,1,239139.0,86137.0,0,0,Debt Consolidation,35000,60,25.81,E,Current,Medium Risk,0.36019637114816067
9179,7,CA,Rent,65700.0,Not Verified,14.14,0,1,68001.0,29401.0,0,0,Debt Consolidation,11200,36,5.32,A,Current,Medium Risk,0.4323612888045764
9180,10,WV,Mortgage,58000.0,Source Verified,25.37,0,5,145911.0,59543.0,0,0,Credit Card,28000,60,20.39,D,Current,Medium Risk,0.4080775267114885
9181,10,FL,Mortgage,55000.0,Verified,15.84,0,3,300977.0,37117.0,0,0,Debt Consolidation,10000,36,19.42,D,Current,Medium Risk,0.12332171561282092
9182,3,MN,Own,170000.0,Source Verified,25.61,0,5,485270.0,134774.25,0,0,Credit Card,35000,36,13.59,C,Current,Medium Risk,0.2777304387248336
9183,10,UT,Mortgage,105000.0,Source Verified,24.03,0,5,591484.375,120982.0,0,0,Debt Consolidation,26000,36,10.91,B,Current,Medium Risk,0.20453963809272224
9184,4,AL,Mortgage,25000.0,Source Verified,18.28,0,1,152160.0,12484.0,0,0,Home Improvement,8000,36,6.71,A,Current,Medium Risk,0.08204521556256572
9185,10,PA,Mortgage,61000.0,Not Verified,20.89,0,0,161293.0,50497.0,0,0,Debt Consolidation,15000,36,7.34,A,Current,Medium Risk,0.3130762029350313
9186,3,OH,Mortgage,150000.0,Source Verified,9.02,0,0,68463.0,52076.0,0,0,Debt Consolidation,16000,60,7.96,A,Current,Medium Risk,0.7606444356805866
9187,8,NJ,Mortgage,170000.0,Source Verified,19.53,0,2,591484.375,134774.25,0,0,Home Improvement,15000,36,5.31,A,Current,Medium Risk,0.22785766741513672
9188,8,NY,Mortgage,46000.0,Source Verified,34.02,0,2,549944.0,39567.0,0,0,Credit Card,6000,36,6.72,A,Current,Medium Risk,0.07194732554587376
9189,6,FL,Own,40000.0,Source Verified,5.52,0,1,39000.0,4394.0,0,0,Home Improvement,15000,36,6.08,A,Current,Medium Risk,0.11266666666666666
9190,10,NV,Mortgage,49500.0,Source Verified,23.04,0,4,218586.0,39414.0,1,1,Debt Consolidation,10000,60,18.45,D,Current,Medium Risk,0.18031346929812522
9191,5,MD,Mortgage,125000.0,Verified,6.09,7,6,390982.0,53448.0,0,0,Home Improvement,15000,60,13.59,C,Current,Medium Risk,0.13670194535809832
9192,10,OK,Mortgage,90000.0,Verified,15.37,1,4,270246.0,134774.25,0,0,Debt Consolidation,20000,36,10.42,B,Current,Medium Risk,0.4987095091139184
9193,1,CA,Mortgage,165000.0,Not Verified,15.67,0,0,591484.375,124003.0,0,0,Debt Consolidation,16000,60,9.44,B,Current,Medium Risk,0.20964712719587902
9194,10,TX,Mortgage,60000.0,Verified,37.12,0,2,88941.0,57089.0,1,0,Other,15000,36,9.93,B,Current,Medium Risk,0.6418749508100876
9195,5,CA,Rent,40000.0,Source Verified,25.23,0,0,67611.0,26875.0,0,0,Debt Consolidation,6300,36,7.34,A,Current,Medium Risk,0.39749449054147995
9196,10,IN,Mortgage,50000.0,Source Verified,52.78,0,1,35700.0,28212.0,0,0,Debt Consolidation,32000,36,17.09,D,Current,Medium Risk,0.7902521008403361
9197,7,CA,Mortgage,76500.0,Source Verified,24.82,0,1,388814.0,83617.0,0,0,Debt Consolidation,30000,60,9.43,B,Current,Medium Risk,0.21505655660547202
9198,10,FL,Rent,48000.0,Source Verified,24.76,0,1,56435.0,41611.0,0,0,Credit Card,11000,36,7.97,A,Current,Medium Risk,0.7373261274032072
9199,6,CO,Mortgage,144000.0,Not Verified,13.45,0,1,146628.0,100729.0,0,0,Debt Consolidation,20000,36,6.08,A,Current,Medium Risk,0.6869697465695501
9200,1,CA,Rent,40000.0,Not Verified,0.45,3,0,2806.0,674.0,0,0,Major Purchase,2500,36,10.41,B,Current,Medium Risk,0.24019957234497505
9201,10,MI,Mortgage,30000.0,Verified,56.56,0,3,239745.0,78586.0,0,0,Credit Card,18000,60,17.09,D,Current,Medium Risk,0.3277899434816159
9202,10,FL,Mortgage,170000.0,Source Verified,13.79,0,0,395790.0,82105.0,0,0,Other,3500,36,10.42,B,Current,Medium Risk,0.20744586775815457
9203,10,TX,Mortgage,70000.0,Source Verified,16.78,0,2,291323.0,60206.0,0,0,Debt Consolidation,15000,36,10.9,B,Current,Medium Risk,0.20666408076259
9204,10,WI,Mortgage,88300.0,Source Verified,7.37,0,0,246817.0,24456.0,0,0,Debt Consolidation,38000,60,7.34,A,Current,Medium Risk,0.09908555731574405
9205,10,CA,Mortgage,170000.0,Source Verified,3.66,0,0,591484.375,48122.0,0,0,Credit Card,31200,60,9.93,B,Current,Medium Risk,0.08135802403909655
9206,3,MI,Mortgage,80000.0,Verified,5.24,2,2,160084.0,8178.0,0,0,Debt Consolidation,28000,60,16.02,C,Current,Medium Risk,0.051085680017990555
9207,5,AZ,Mortgage,170000.0,Source Verified,10.72,1,0,392426.0,98014.0,0,0,Debt Consolidation,14000,36,9.92,B,Current,Medium Risk,0.24976428676998977
9208,6,NY,Mortgage,60000.0,Source Verified,11.96,1,0,26064.0,16252.0,0,0,Debt Consolidation,7200,36,11.98,B,Current,Medium Risk,0.6235420503376304
9209,7,NY,Mortgage,155000.0,Source Verified,15.01,0,4,591484.375,119062.0,0,0,Credit Card,40000,36,6.08,A,Current,Medium Risk,0.20129356756042796
9210,10,MA,Rent,69467.0,Source Verified,17.71,0,0,88672.0,50565.0,0,0,Credit Card,22000,36,5.32,A,Current,Medium Risk,0.5702476542764345
9211,5,OK,Mortgage,78000.0,Source Verified,22.09,0,0,201874.0,45560.0,0,0,House,36000,60,9.93,B,Current,Medium Risk,0.22568532847221534
9212,7,MA,Mortgage,120000.0,Source Verified,27.51,1,4,470550.0,117455.0,0,0,Debt Consolidation,30000,60,13.59,C,Current,Medium Risk,0.249612155987674
9213,0,FL,Rent,36000.0,Source Verified,31.94,0,2,94213.0,59029.0,0,0,Credit Card,20000,36,9.44,B,Current,Medium Risk,0.6265483531996646
9214,8,NC,Rent,64000.0,Source Verified,15.46,1,3,39441.0,25894.0,0,0,Other,8000,36,10.91,B,Current,Medium Risk,0.656524935980325
9215,8,NM,Own,41000.0,Source Verified,25.79,0,1,89352.0,43390.0,0,0,Debt Consolidation,15850,60,9.93,B,Current,Medium Risk,0.48560748500313367
9216,7,CA,Rent,128000.0,Source Verified,15.84,0,2,97904.0,66106.0,2,0,Debt Consolidation,16000,60,21.85,D,Current,Medium Risk,0.6752124530151986
9217,1,FL,Mortgage,120000.0,Verified,40.7,0,1,591484.375,114636.0,0,0,Debt Consolidation,13425,36,21.85,D,Current,Medium Risk,0.19381069871879542
9218,0,MN,Rent,70000.0,Source Verified,9.87,0,2,41599.0,21657.0,0,0,Debt Consolidation,14000,36,10.91,B,Current,Medium Risk,0.5206134762854876
9219,3,OH,Rent,151000.0,Verified,0.97,1,4,23400.0,4748.0,0,0,Major Purchase,32000,60,13.59,C,In Grace Period,High Risk,0.2029059829059829
9220,0,KS,Own,130000.0,Not Verified,10.34,2,4,39929.0,17378.0,0,0,Home Improvement,20000,36,12.61,C,Current,Medium Risk,0.43522251997295197
9221,10,MA,Mortgage,170000.0,Source Verified,19.87,0,1,199430.0,134774.25,0,0,Debt Consolidation,20000,60,12.62,C,Current,Medium Risk,0.6757972722258436
9222,7,CT,Own,115000.0,Verified,16.86,0,5,401681.0,113384.0,0,0,Credit Card,3000,36,16.02,C,Current,Medium Risk,0.2822737445883674
